,PERMIT NUMBER,DOING BUSINESS AS NAME,ISSUED DATE,EXPIRATION DATE,ADDRESS,CITY,STATE,ZIP CODE,LATITUDE,LONGITUDE,LOCATION
146,1144024,CORNER BAKERY CAFE,07/29/2020,05/31/2021,56 W RANDOLPH ST,CHICAGO,IL,60601.0,41.884590839,-87.62999748600001,"(41.884590838986554, -87.62999748568865)"
147,1144025,CORNER BAKERY CAFE,07/10/2020,05/31/2021,35 E MONROE ST,CHICAGO,IL,60603.0,41.880675401,-87.62645664,"(41.880675401073866, -87.62645664000826)"
148,1144026,The Original Pancake House,03/18/2020,05/31/2021,22 E BELLEVUE PL,CHICAGO,IL,60611.0,41.901682076,-87.627441931,"(41.90168207597354, -87.62744193145738)"
149,1144027,MILT'S BBQ,04/15/2020,05/31/2021,3411 N BROADWAY,CHICAGO,IL,60657.0,41.943710988,-87.64489109200001,"(41.94371098808328, -87.64489109193752)"
150,1144028,THE VIG CHICAGO,04/10/2020,05/31/2021,1527 N WELLS ST,CHICAGO,IL,60610.0,41.909971084,-87.63452635,"(41.909971084054995, -87.63452634973525)"
151,1144029,INTERCONTINENTAL HOTEL CHICAGO,02/28/2020,05/31/2021,505 N MICHIGAN AVE,CHICAGO,IL,60611.0,41.891120593000004,-87.623988704,"(41.891120593048875, -87.62398870432278)"
152,1144030,SOUTH LOOP CLUB INC,10/14/2020,05/31/2021,701 S STATE ST,CHICAGO,IL,,41.873055576,-87.627417813,"(41.87305557644521, -87.62741781254495)"
153,1144031,AGAMI JAPANESE RESTAURANT,02/28/2020,05/31/2021,4706-12 N BROADWAY,CHICAGO,IL,,41.967350878000005,-87.658885489,"(41.967350878225375, -87.65888548941726)"
154,1144033,SUPAROSSA,03/11/2020,05/31/2021,4250 N CENTRAL AVE,CHICAGO,IL,60634.0,41.958373846,-87.76732076200001,"(41.95837384588684, -87.76732076240101)"
155,1144034,SAVANNAH SUPPER CLUB,07/27/2020,05/31/2021,2116 W ROSCOE ST,CHICAGO,IL,60618.0,41.943287553000005,-87.68161181299999,"(41.94328755260558, -87.68161181280485)"
156,1144036,HUTCH,07/27/2020,05/31/2021,3301 N CLARK ST,CHICAGO,IL,60657.0,41.94186146,-87.652047543,"(41.94186145960563, -87.65204754270617)"
157,1144037,HUGO'S FROG BAR,03/03/2020,05/31/2021,1024 N RUSH ST,CHICAGO,IL,60611.0,41.901384635,-87.62796360600001,"(41.901384634926615, -87.62796360567829)"
158,1144038,GIBSONS STEAK HOUSE,03/03/2020,05/31/2021,1028 N RUSH ST,CHICAGO,IL,60611.0,41.901488534,-87.62801242200001,"(41.901488534319434, -87.62801242215315)"
159,1144039,RL,03/03/2020,05/31/2021,115 E CHICAGO AVE,CHICAGO,IL,60611.0,41.896615843,-87.62473177,"(41.896615842663785, -87.62473176968788)"
160,1144040,LUXBAR,03/03/2020,05/31/2021,18-20 E BELLEVUE PL,CHICAGO,IL,60611.0,41.901679928,-87.62758040700001,"(41.90167992821145, -87.62758040653326)"
161,1144042,CHISOX BAR & GRILL,03/03/2020,05/31/2021,320 W 35TH ST,CHICAGO,IL,60616.0,41.831008088000004,-87.634932486,"(41.83100808816173, -87.63493248572952)"
162,1144046,5 RABANITOS,03/03/2020,05/31/2021,1758 W 18TH ST,CHICAGO,,60608.0,41.85783609,-87.67100647299999,"(41.857836090111526, -87.67100647272235)"
163,1144047,RESERVOIR,02/28/2020,05/31/2021,844 W MONTROSE AVE,CHICAGO,IL,60613.0,41.961926644,-87.651720307,"(41.96192664359972, -87.65172030674927)"
164,1144050,O'DONOVAN'S,03/06/2020,05/31/2021,2100 W IRVING PARK RD,CHICAGO,IL,60618.0,41.954229641,-87.681246806,"(41.95422964091824, -87.68124680611072)"
165,1144051,FRANCOIS FRANKIE,02/24/2020,05/31/2021,222 W RANDOLPH ST,CHICAGO,,60606.0,41.884575252,-87.63458189,"(41.88457525192724, -87.63458188985176)"
166,1144052,UNION SUSHI + BARBEQUE BAR / UP BAR,03/06/2020,05/31/2021,230 W ERIE ST,CHICAGO,,60654.0,41.894082718,-87.635482708,"(41.89408271775828, -87.63548270777783)"
167,1144070,WILDE,03/11/2020,05/31/2021,3130 N BROADWAY,CHICAGO,IL,60657.0,41.93858895,-87.644497266,"(41.93858894953284, -87.64449726642948)"
168,1144071,LADY GREGORY'S OLD TOWN,03/11/2020,05/31/2021,1525 N WELLS ST,CHICAGO,IL,60610.0,41.909916444000004,-87.63452456799999,"(41.90991644409767, -87.6345245683107)"
169,1144072,PONCE RESTAURANT,03/25/2020,05/31/2021,4313 W FULLERTON AVE,CHICAGO,,60639.0,41.924280058,-87.734648076,"(41.92428005782633, -87.73464807570147)"
170,1144073,WESTEND BAR & GRILL,03/06/2020,05/31/2021,1326-28 W MADISON ST,CHICAGO,IL,60607.0,41.881667076999996,-87.660707516,"(41.88166707708318, -87.66070751628168)"
171,1144074,KIRKWOOD BAR & GRILL,03/06/2020,05/31/2021,2934 N SHEFFIELD AVE,CHICAGO,IL,60657.0,41.935464431,-87.654102025,"(41.93546443073959, -87.65410202519548)"
172,1144075,RANALLI'S,03/06/2020,05/31/2021,1925 N LINCOLN AVE,CHICAGO,IL,60614.0,41.917217119,-87.63704398600001,"(41.91721711853109, -87.6370439858275)"
173,1144076,BENCHMARK BAR & GRILL,03/06/2020,05/31/2021,1508-1510 N WELLS ST,CHICAGO,IL,60610.0,41.909474189,-87.634803915,"(41.90947418881767, -87.63480391525263)"
174,1144077,80 PROOF,03/06/2020,05/31/2021,1500 N WELLS ST,CHICAGO,IL,60610.0,41.909255619,-87.63479733700001,"(41.90925561938696, -87.63479733683684)"
175,1144079,MACELLO RISTORANTE,06/18/2020,05/31/2021,1235-1237 W LAKE ST,CHICAGO,IL,60607.0,41.885372493,-87.65821234,"(41.88537249282454, -87.65821234045592)"
176,1144080,STARBUCK'S COFFEE #2636,04/10/2020,05/31/2021,1701 W DIVISION ST,CHICAGO,IL,60622.0,41.903195593,-87.669965312,"(41.90319559301502, -87.66996531168556)"
177,1144082,STARBUCKS COFFEE #217,04/10/2020,05/31/2021,2200 N HALSTED ST,CHICAGO,IL,60614.0,41.921905478,-87.648781981,"(41.9219054776707, -87.64878198090277)"
178,1144083,STARBUCKS COFFEE #206,04/10/2020,05/31/2021,2063 N CLARK ST,CHICAGO,IL,60614.0,41.920148393000005,-87.637024697,"(41.92014839268424, -87.63702469696462)"
179,1144084,STARBUCKS COFFEE # 272,05/29/2020,05/31/2021,2525 N CLARK ST,CHICAGO,IL,60614.0,41.92854129,-87.642076344,"(41.928541289666775, -87.64207634430801)"
180,1144085,STARBUCKS COFFEE #2378,04/10/2020,05/31/2021,4553-57 N LINCOLN AVE,CHICAGO,IL,60625.0,41.964622923,-87.68577071799999,"(41.964622923210825, -87.68577071779451)"
181,1144086,STARBUCKS COFFEE #2223,04/10/2020,05/31/2021,3350 N LINCOLN AVE,CHICAGO,IL,60657.0,41.943047201,-87.671180893,"(41.94304720068851, -87.6711808928035)"
182,1144087,STARBUCKS COFFEE # 2449,04/10/2020,05/31/2021,4015 N LINCOLN AVE,CHICAGO,IL,60618.0,41.954854382,-87.67907595700001,"(41.954854381935924, -87.67907595717729)"
183,1144088,STARBUCKS COFFEE #2491,04/10/2020,05/31/2021,1900 W MONTROSE AVE,CHICAGO,IL,60613.0,41.961603816,-87.67607883,"(41.96160381583514, -87.6760788298814)"
184,1144089,STARBUCKS COFFEE #13522,04/10/2020,05/31/2021,3232 W FOSTER AVE,CHICAGO,IL,60625.0,41.975840774,-87.710038349,"(41.97584077440042, -87.71003834908514)"
185,1144094,STARBUCKS COFFEE #8954,02/28/2020,05/31/2021,4558 N KEDZIE AVE,CHICAGO,IL,60625.0,41.964611762,-87.708499442,"(41.96461176175771, -87.70849944208983)"
186,1144096,STARBUCKS #231,04/10/2020,05/31/2021,3400 N SOUTHPORT AVE,CHICAGO,IL,60657.0,41.943461565999996,-87.66406559100001,"(41.94346156594386, -87.66406559146299)"
187,1144097,STARBUCKS COFFEE #227,04/10/2020,05/31/2021,3358 N BROADWAY,CHICAGO,IL,60657.0,41.943554985,-87.64511919,"(41.943554985172355, -87.6451191903812)"
188,1144098,TRUE FOOD KITCHEN,03/04/2020,05/31/2021,1 W ERIE ST,CHICAGO,IL,60654.0,41.89396102,-87.628209415,"(41.893961019783646, -87.62820941510093)"
189,1144099,HIDEOUT,03/06/2020,05/31/2021,1354 W WABANSIA AVE,CHICAGO,IL,60622.0,41.913784407,-87.6624471,"(41.91378440726453, -87.66244709996673)"
190,1144100,"SOUTHPORT GROCERY AND CAFE, INC.",03/18/2020,05/31/2021,3552 N SOUTHPORT AVE,CHICAGO,IL,60657.0,41.946827311999996,-87.664156005,"(41.94682731238705, -87.6641560054108)"
191,1144102,JERRY'S SANDWICHES,03/05/2020,05/31/2021,4739-4743 N LINCOLN AVE,CHICAGO,IL,60625.0,41.967698817,-87.687808185,"(41.96769881732379, -87.68780818484225)"
192,1144108,"PENINSULA CHICAGO, LLC",07/20/2020,05/31/2021,108 E SUPERIOR ST,CHICAGO,IL,60611.0,41.895839638000005,-87.624988141,"(41.89583963820686, -87.62498814131581)"
193,1144109,CITY POOL HALL,04/10/2020,05/31/2021,640 W HUBBARD ST,CHICAGO,IL,60654.0,41.890236753,-87.64442683,"(41.89023675339099, -87.64442682991817)"
194,1144111,VINCI,06/12/2020,05/31/2021,1732 N HALSTED ST,CHICAGO,IL,60614.0,41.913773135999996,-87.648506953,"(41.913773135889954, -87.64850695298132)"
195,1144112,CORRIDOR BREWERY AND PROVISIONS,03/09/2020,05/31/2021,3446 N SOUTHPORT AVE,CHICAGO,IL,60657.0,41.944844005,-87.664103864,"(41.944844005377085, -87.66410386384709)"
196,1144116,La Fournette LLC,03/11/2020,05/31/2021,1547 N WELLS ST,CHICAGO,IL,,41.910517471,-87.634543625,"(41.91051747094252, -87.63454362494758)"
197,1144117,MAS ALLA DEL SOL,03/05/2020,05/31/2021,5848 N BROADWAY,CHICAGO,IL,60660.0,41.988433581,-87.660363698,"(41.988433580819205, -87.660363697635)"
198,1144118,Edgewater Tacos,04/15/2020,05/31/2021,5624 N BROADWAY,CHICAGO,,60660.0,41.984396947,-87.660239714,"(41.984396946897796, -87.66023971385746)"
199,1144119,BURKE'S PUBLIC HOUSE,03/05/2020,05/31/2021,5401-5403 N BROADWAY,CHICAGO,IL,60640.0,41.980065199,-87.659824113,"(41.980065199084535, -87.65982411288756)"
200,1144121,TEDINO'S,04/03/2020,05/31/2021,5335 N SHERIDAN RD,CHICAGO,IL,60640.0,41.979185399,-87.654911628,"(41.97918539940176, -87.65491162783847)"
201,1144122,IMMM,04/10/2020,05/31/2021,4949-4951 N BROADWAY,CHICAGO,IL,60640.0,41.972963051,-87.65962862,"(41.97296305102543, -87.65962861977975)"
202,1144123,Ann Sather Restaurant Granville,06/02/2020,05/31/2021,1145-1147 W GRANVILLE AVE,CHICAGO,IL,60660.0,41.994444795999996,-87.66017983100001,"(41.99444479581926, -87.66017983127934)"
203,1144124,ANN SATHER'S CAFE,06/02/2020,05/31/2021,3415 N BROADWAY,CHICAGO,IL,60657.0,41.943809701999996,-87.64495107399999,"(41.94380970211237, -87.64495107447185)"
204,1144125,THE WHALE CHICAGO,03/09/2020,05/31/2021,2427-2431 N MILWAUKEE AVE,CHICAGO,,60647.0,41.925388018,-87.70116974,"(41.92538801822599, -87.70116974040494)"
205,1144126,HALF SOUR,03/09/2020,05/31/2021,755 S CLARK ST,CHICAGO,IL,60605.0,41.872361366,-87.630467205,"(41.872361365803386, -87.63046720465887)"
206,1144127,CHICAGO'S PIZZA,03/10/2020,05/31/2021,1919-21 W MONTROSE AVE,CHICAGO,IL,60613.0,41.961372933,-87.67682523299999,"(41.961372932887095, -87.6768252331503)"
207,1144128,FADO IRISH PUB,07/01/2020,05/31/2021,100 W GRAND AVE,CHICAGO,IL,60654.0,41.89173502,-87.631201689,"(41.891735020379166, -87.63120168879202)"
208,1144129,LOU MALNATI'S PIZZERIA,03/13/2020,05/31/2021,1120 N STATE ST,CHICAGO,IL,60610.0,41.902393823000004,-87.62846892399999,"(41.902393823105335, -87.62846892422814)"
209,1144130,SOUTHERN CUT BARBECUE,03/06/2020,05/31/2021,198 E DELAWARE PL,CHICAGO,IL,60611.0,41.899351735,-87.621986906,"(41.89935173506942, -87.62198690644685)"
210,1144131,"ROTI 200 WEST RANDOLPH, LLC",03/13/2020,05/31/2021,200 W RANDOLPH ST,CHICAGO,IL,60606.0,41.884579046,-87.633969721,"(41.88457904594883, -87.6339697209534)"
211,1144132,ROTI MEDITERRANEAN GRILL,03/13/2020,05/31/2021,310 W ADAMS ST,CHICAGO,IL,60606.0,41.879475623000005,-87.63558745899999,"(41.87947562301873, -87.63558745893823)"
212,1144133,ROTI MODERN MEDITERRANEAN,03/13/2020,05/31/2021,121 N CLINTON ST,CHICAGO,IL,,41.883872487,-87.641109266,"(41.883872486511024, -87.64110926643663)"
213,1144134,ROTI MODERN MEDITERRANEAN,03/13/2020,05/31/2021,80 E LAKE ST,CHICAGO,IL,60601.0,41.885847209,-87.62509485700001,"(41.885847208704554, -87.62509485736301)"
214,1144135,ROTI MEDITERRANEAN GRILL,03/13/2020,05/31/2021,33 N DEARBORN ST,CHICAGO,IL,60602.0,41.882806226999996,-87.629281496,"(41.88280622661767, -87.62928149568309)"
215,1144136,ROTI MODERN MEDITERRANEAN,03/13/2020,05/31/2021,1012 W RANDOLPH ST,CHICAGO,,60607.0,41.884425763,-87.652689885,"(41.88442576290219, -87.65268988514183)"
216,1144142,JANIK'S CAFE,03/13/2020,05/31/2021,2011 W DIVISION ST,CHICAGO,IL,60622.0,41.903072506,-87.67775518399999,"(41.90307250619249, -87.67775518394137)"
217,1144143,CAFECITO,03/19/2020,05/31/2021,215 E CHESTNUT ST,CHICAGO,IL,60611.0,41.898320984,-87.62122151700001,"(41.89832098388985, -87.62122151748775)"
218,1144144,SOUTHPORT LANES INC,03/18/2020,05/31/2021,3325 N SOUTHPORT AVE,CHICAGO,IL,60657.0,41.942397854,-87.66374116899999,"(41.94239785430419, -87.6637411691924)"
219,1144145,THE MADISON BAR + KITCHEN / WEST LOOP SUSHI,03/04/2020,05/31/2021,1027 W MADISON ST,CHICAGO,IL,60607.0,41.881571094,-87.653132845,"(41.881571094035266, -87.65313284498924)"
220,1144153,STARBUCKS COFFEE #14256,04/10/2020,05/31/2021,2101 W ARMITAGE AVE,CHICAGO,IL,60647.0,41.917593664,-87.680211793,"(41.917593663833216, -87.68021179332267)"
221,1144154,STARBUCKS COFFEE #2369,04/10/2020,05/31/2021,2023-25 W ROSCOE ST,CHICAGO,IL,60618.0,41.943096883,-87.679429001,"(41.94309688251642, -87.67942900087363)"
222,1144155,STARBUCKS COFFEE #13468,04/10/2020,05/31/2021,1 E DELAWARE PL,CHICAGO,IL,60611.0,41.899030982,-87.628192275,"(41.8990309819517, -87.62819227491326)"
223,1144156,STARBUCKS COFFEE #2215,04/10/2020,05/31/2021,828 N STATE ST,CHICAGO,IL,60610.0,41.897542251,-87.628369943,"(41.89754225054248, -87.62836994336708)"
224,1144157,STARBUCKS COFFEE #22423,02/28/2020,05/31/2021,1230 N WELLS ST,CHICAGO,IL,60610.0,41.904829526,-87.634661055,"(41.90482952578996, -87.63466105494275)"
225,1144158,STARBUCKS COFFEE #236,04/10/2020,05/31/2021,39 W DIVISION ST,CHICAGO,IL,60610.0,41.903812639,-87.630056903,"(41.903812639001785, -87.63005690305373)"
226,1144159,STARBUCKS COFFEE #2370,04/10/2020,05/31/2021,1602 N WELLS ST,CHICAGO,IL,60614.0,41.911255209000004,-87.634860726,"(41.91125520897576, -87.63486072587239)"
227,1144161,ROISTER,05/13/2020,05/31/2021,951 W FULTON MARKET,CHICAGO,,60607.0,41.886634054,-87.65184963,"(41.886634054028065, -87.65184962977254)"
228,1144162,NEXT RESTAURANT / THE AVIARY,06/25/2020,05/31/2021,955 W FULTON MARKET,CHICAGO,,60607.0,41.886631621,-87.652024668,"(41.886631620820545, -87.65202466776812)"
229,1144163,NEXT RESTAURANT / THE AVIARY,05/13/2020,05/31/2021,953 W FULTON MARKET,CHICAGO,,60607.0,41.88663283,-87.65193719,"(41.88663282965053, -87.65193718995891)"
230,1144181,LITTLE VICTORIES,03/12/2020,05/31/2021,1725 W DIVISION ST,CHICAGO,IL,60622.0,41.903178148,-87.671043189,"(41.903178147501755, -87.67104318924731)"
231,1144183,5411 EMPANADAS,07/10/2020,05/31/2021,1659 W DIVISION ST,CHICAGO,IL,60622.0,41.903198241999995,-87.669795336,"(41.90319824225925, -87.66979533648627)"
232,1144184,5411 EMPANADAS,03/17/2020,05/31/2021,3715 N SOUTHPORT AVE,CHICAGO,IL,60613.0,41.949364913000004,-87.663933122,"(41.949364912786166, -87.66393312220045)"
233,1144185,MONTEVERDE,03/09/2020,05/31/2021,1020-1022 W MADISON ST,CHICAGO,IL,60607.0,41.881793604,-87.652965251,"(41.88179360409633, -87.65296525056517)"
234,1144186,BANGERS & LACE,03/12/2020,05/31/2021,1670 W DIVISION ST,CHICAGO,IL,60622.0,41.903410015,-87.67029621799999,"(41.90341001498685, -87.67029621760888)"
235,1144187,KITE STRING CANTINA,03/12/2020,05/31/2021,1851 W ADDISON ST,CHICAGO,IL,60613.0,41.946788878,-87.675947031,"(41.94678887802327, -87.6759470310188)"
236,1144188,MAGGIANO'S LITTLE ITALY,06/01/2020,05/31/2021,516 N CLARK ST,CHICAGO,IL,60610.0,41.891439309,-87.63126818200001,"(41.891439309203776, -87.63126818197672)"
237,1144190,SEPIA,03/18/2020,05/31/2021,123 N JEFFERSON ST,CHICAGO,IL,60661.0,41.883931251,-87.642573544,"(41.88393125128781, -87.64257354413384)"
238,1144191,STARBUCKS COFFEE #11719,02/28/2020,05/31/2021,116 S HALSTED ST,CHICAGO,IL,60661.0,41.879942323,-87.64745274399999,"(41.8799423230123, -87.64745274382807)"
239,1144192,STARBUCKS COFFEE #14433,04/10/2020,05/31/2021,946 W RANDOLPH ST,CHICAGO,IL,60607.0,41.884445041999996,-87.651612251,"(41.8844450417447, -87.65161225136787)"
240,1144193,Starbuck's Coffee #2568,04/10/2020,05/31/2021,4365 W IRVING PARK RD,CHICAGO,IL,,41.953420906999995,-87.737996905,"(41.9534209071039, -87.73799690512112)"
241,1144194,THE KENNISON,03/05/2020,05/31/2021,1800 N LINCOLN AVE,CHICAGO,IL,60614.0,41.915496788,-87.634314407,"(41.91549678752247, -87.63431440711459)"
242,1144195,SOMERSET/DEVEREAUX,03/05/2020,05/31/2021,1118 N STATE ST,CHICAGO,IL,60610.0,41.902311916,-87.628497381,"(41.902311915686454, -87.62849738136275)"
243,1144196,Paulines,02/24/2020,05/31/2021,1752-1754 W BALMORAL AVE,CHICAGO,IL,60640.0,41.979860939,-87.67420413,"(41.97986093909706, -87.67420413029149)"
244,1144197,BURTON PLACE,05/29/2020,05/31/2021,1447 N WELLS ST,CHICAGO,IL,,41.909029736,-87.634496663,"(41.909029735838615, -87.63449666286718)"
245,1144199,EMPORIUM FULTON MARKET,03/12/2020,05/31/2021,845 W FULTON MARKET,CHICAGO,IL,60607.0,41.886665089,-87.64925513200001,"(41.8866650892547, -87.64925513167934)"
246,1144200,FRIDA ROOM,07/07/2020,05/31/2021,1454 W 18TH ST,CHICAGO,,60608.0,41.857947179,-87.66353726700001,"(41.857947179176456, -87.66353726681123)"
247,1144204,Stans Donuts Erie Street,04/10/2020,05/31/2021,259 E ERIE ST,CHICAGO,IL,60611.0,41.894085381,-87.62040431,"(41.894085380663164, -87.62040431002175)"
248,1144205,BONCHON,04/15/2020,05/31/2021,1732 W DIVISION ST,CHICAGO,,60622.0,41.903392061999995,-87.671376684,"(41.90339206172967, -87.67137668381264)"
249,1144207,TOON'S BAR & GRILL,03/03/2020,05/31/2021,3857 N SOUTHPORT AVE,CHICAGO,IL,60613.0,41.952401641,-87.664018273,"(41.95240164062764, -87.66401827319031)"
250,1144208,LETIZA'S NATURAL BAKERY / ENOTECA ROMA,03/05/2020,05/31/2021,2144-2146 W DIVISION ST,CHICAGO,IL,60622.0,41.903226756,-87.681491222,"(41.90322675560009, -87.68149122224041)"
251,1144209,DECLAN'S IRISH PUB,02/28/2020,05/31/2021,1240 N WELLS ST,CHICAGO,IL,60610.0,41.905048794,-87.634668656,"(41.90504879370209, -87.63466865633622)"
252,1144210,20 EAST,05/22/2020,05/31/2021,10-20 E DELAWARE PL,CHICAGO,IL,60611.0,41.899255056,-87.627834638,"(41.89925505559848, -87.62783463799146)"
253,1144211,BEATRIX MARKET,03/04/2020,05/31/2021,23 E JACKSON BLVD,CHICAGO,,60604.0,41.878118514,-87.62680983,"(41.87811851405508, -87.62680983020252)"
254,1144221,STARBUCKS COFFEE #2310,04/10/2020,05/31/2021,5300 N CLARK ST,CHICAGO,IL,60640.0,41.978066283000004,-87.66849574700001,"(41.97806628334609, -87.66849574710783)"
255,1144234,Rosebud Steakhouse,03/03/2020,05/31/2021,192 E WALTON PL,CHICAGO,IL,60611.0,41.900150069,-87.622146745,"(41.900150068517426, -87.62214674513696)"
256,1144235,ROSEBUD-RUSH,03/03/2020,05/31/2021,55 E SUPERIOR ST,CHICAGO,IL,60611.0,41.89560412,-87.62597725299999,"(41.89560412039595, -87.62597725330832)"
257,1144236,CARMINE'S,03/03/2020,05/31/2021,1043 N RUSH ST,CHICAGO,IL,60611.0,41.902091807,-87.627992763,"(41.90209180660765, -87.62799276252716)"
258,1144237,ROSEBUD CAFE,03/03/2020,05/31/2021,1500 W TAYLOR ST,CHICAGO,IL,,41.869409054,-87.66419709,"(41.86940905403705, -87.66419709016535)"
259,1144238,FATPOUR TAP WORKS,03/04/2020,05/31/2021,2206 S INDIANA AVE,CHICAGO,,60616.0,41.852637001,-87.622408701,"(41.85263700127411, -87.62240870131416)"
260,1144239,WOODIE'S FLAT,03/04/2020,05/31/2021,1535 N WELLS ST,CHICAGO,IL,60610.0,41.910189525,-87.634533167,"(41.91018952506366, -87.63453316663663)"
261,1144241,FAT POUR,03/04/2020,05/31/2021,2005-2007 W DIVISION ST,CHICAGO,IL,60622.0,41.903076749,-87.677527824,"(41.903076748534474, -87.67752782419221)"
262,1144242,COURTYARD BY MARRIOTT,03/06/2020,05/31/2021,165 E ONTARIO ST,CHICAGO,IL,60611.0,41.893251246,-87.62279184399999,"(41.89325124631192, -87.62279184406287)"
263,1144243,FOUR MOON TAVERN,03/03/2020,05/31/2021,1847 W ROSCOE ST,CHICAGO,IL,60657.0,41.943140963000005,-87.675707395,"(41.94314096316059, -87.67570739466916)"
264,1144245,GODDESS AND THE BAKER,06/10/2020,05/31/2021,225 N LA SALLE ST,CHICAGO,IL,60601.0,41.886404721,-87.632321714,"(41.88640472146675, -87.63232171448688)"
265,1144246,POPEYES CHICKEN,03/09/2020,05/31/2021,156 N WABASH AVE,CHICAGO,,60601.0,41.884714877,-87.626400132,"(41.88471487688737, -87.62640013225639)"
266,1144247,OSTERIA LANGHE,02/28/2020,05/31/2021,2824 W ARMITAGE AVE,CHICAGO,IL,,41.917589594,-87.69825289799999,"(41.917589593585454, -87.69825289828418)"
267,1144248,ALEGRIAS SEAFOOD,03/12/2020,05/31/2021,1024 N ASHLAND AVE,CHICAGO,IL,60622.0,41.900452559,-87.667560098,"(41.90045255936403, -87.66756009821935)"
268,1144249,MAPLE & ASH/ EIGHT BAR,07/10/2020,05/31/2021,6-8 W MAPLE ST,CHICAGO,IL,60610.0,41.901990808,-87.62859380299999,"(41.90199080838916, -87.62859380325996)"
269,1144254,VOLARE,02/28/2020,05/31/2021,201-205 E GRAND AVE,CHICAGO,IL,60611.0,41.891652214000004,-87.622603814,"(41.89165221441017, -87.62260381408842)"
270,1144256,VAUGHAN'S PUB,03/11/2020,05/31/2021,2917 N SHEFFIELD AVE,CHICAGO,IL,60657.0,41.935002358,-87.653792375,"(41.93500235831336, -87.65379237472023)"
271,1144257,EMERALD LOOP BAR & GRILL,03/10/2020,05/31/2021,216 N WABASH AVE,CHICAGO,IL,60601.0,41.886211489000004,-87.62645226,"(41.88621148929766, -87.62645225955077)"
272,1144258,CORCORAN'S GRILL & PUB,03/13/2020,05/31/2021,1615 N WELLS ST,CHICAGO,IL,60614.0,41.911618998,-87.634577956,"(41.91161899845945, -87.63457795637794)"
273,1144266,PARLOR PIZZA BAR,05/13/2020,05/31/2021,20 W KINZIE ST,CHICAGO,,60654.0,41.889352033,-87.62884885,"(41.889352033013864, -87.62884885027287)"
274,1144267,PRINCI,02/27/2020,05/31/2021,1000 - 1002 W RANDOLPH ST,CHICAGO,,60607.0,41.884434965,-87.65216554700001,"(41.88443496492766, -87.6521655467081)"
275,1144268,CHICAGO HILTON & TOWERS,03/03/2020,05/31/2021,720 S MICHIGAN AVE,CHICAGO,IL,60605.0,41.872798869,-87.62433781,"(41.87279886935482, -87.62433781031022)"
276,1144269,CENTENNIAL CRAFTED BEER & EATERY,05/13/2020,05/31/2021,733 N LA SALLE DR,CHICAGO,IL,60654.0,41.895740116,-87.63254634799999,"(41.89574011574603, -87.63254634833253)"
277,1144270,SUBWAY #26771,08/04/2020,05/31/2021,35 W VAN BUREN ST,CHICAGO,IL,60605.0,41.876794686,-87.628999061,"(41.87679468592167, -87.62899906139144)"
278,1144271,BAR LOUIE,05/29/2020,05/31/2021,1325 S HALSTED ST,CHICAGO,IL,60607.0,41.864755663000004,-87.646699179,"(41.86475566339389, -87.64669917908263)"
279,1144272,Subway 24453,08/04/2020,05/31/2021,66 E WASHINGTON ST,CHICAGO,IL,60602.0,41.883331979,-87.62545882799999,"(41.883331978623964, -87.62545882753577)"
280,1144273,Subway 7709,08/04/2020,05/31/2021,177 N WELLS ST,CHICAGO,IL,60606.0,41.885257194,-87.63376979600001,"(41.88525719405359, -87.63376979601067)"
281,1144276,LOTTIE'S PUB,06/25/2020,05/31/2021,1925 W CORTLAND ST,CHICAGO,IL,60622.0,41.91585488,-87.676217909,"(41.915854880451626, -87.6762179092616)"
282,1144277,THE PONY INN,06/17/2020,05/31/2021,1638 W BELMONT AVE,CHICAGO,IL,,41.939784949,-87.67022031799999,"(41.939784949082046, -87.67022031784894)"
283,1144279,GOLDEN APPLE RESTAURANT,02/27/2020,05/31/2021,2971 N LINCOLN AVE,CHICAGO,IL,60657.0,41.935977772,-87.66328493,"(41.93597777175416, -87.66328492986464)"
284,1144281,ROTI MODERN MEDITERRANEAN,03/13/2020,05/31/2021,1526 E 53RD ST,CHICAGO,IL,60615.0,41.799662004,-87.588003399,"(41.79966200376594, -87.58800339873723)"
285,1144282,THE BELLEMORE,03/09/2020,05/31/2021,564 W RANDOLPH ST,CHICAGO,,60661.0,41.884543398000005,-87.64233138700001,"(41.884543397737836, -87.64233138672651)"
286,1144283,STARBUCKS COFFEE #282,04/10/2020,05/31/2021,555 S DEARBORN ST,CHICAGO,IL,,41.874662881,-87.629065289,"(41.874662880779674, -87.62906528869487)"
287,1144284,STARBUCKS COFFEE #226,02/28/2020,05/31/2021,1530 E 53RD ST,CHICAGO,IL,60615.0,41.799667123,-87.587814524,"(41.79966712287017, -87.58781452378159)"
288,1144285,STARBUCKS COFFEE  #2635,04/10/2020,05/31/2021,4753 N BROADWAY,CHICAGO,IL,60640.0,41.968723710999996,-87.659414087,"(41.96872371055819, -87.65941408749583)"
289,1144286,BURRITO BEACH # 8,03/17/2020,05/31/2021,200 E OHIO ST,CHICAGO,IL,60611.0,41.892671291,-87.622572202,"(41.89267129068561, -87.62257220248128)"
290,1144287,REAL GOOD STUFF CO.,07/23/2020,05/31/2021,701 N WELLS ST,CHICAGO,,60654.0,41.894834906999996,-87.634006773,"(41.89483490659962, -87.63400677317374)"
