permit_number,business_name,issued_date,expiration_date,address,latitude,longitude
1048986,SCOOZI,2006-03-22T00:00:00.000,2006-12-01T00:00:00.000,410 W HURON ST,41.894838661,-87.639029901
1048982,GOLDEN APPLE RESTAURANT,2006-03-27T00:00:00.000,2006-12-01T00:00:00.000,2971 N LINCOLN AVE,41.935977772,-87.66328493
1048979,PARIS CLUB,2006-03-22T00:00:00.000,2006-12-01T00:00:00.000,59 W HUBBARD ST,41.889921495,-87.630297537
1048978,PETTERINO'S / DO-RITE DONUTS,2006-03-22T00:00:00.000,2006-12-01T00:00:00.000,150 N DEARBORN ST,41.884508978,-87.629605631
1048972,FRESH CHOICE,2006-04-14T00:00:00.000,2006-12-01T00:00:00.000,1534 N WELLS ST,41.910184428,-87.634826983
1048971,FLAT TOP GRILL,2006-05-25T00:00:00.000,2006-12-01T00:00:00.000,1400 W BELMONT AVE,41.939872616,-87.66394524399999
1048969,BEN PAO,2006-03-22T00:00:00.000,2006-12-01T00:00:00.000,52 W ILLINOIS ST,41.89093553,-87.629971089
1048966,VONG'S THAI KITCHEN,2006-03-22T00:00:00.000,2006-12-01T00:00:00.000,6 W HUBBARD ST,41.890170918,-87.62824385200001
1048963,NACIONAL 27 / TALLBOY TACO,2006-03-22T00:00:00.000,2006-12-01T00:00:00.000,325 W HURON ST,41.894645646,-87.63678754
1048956,GIBSONS STEAK HOUSE,2006-03-09T00:00:00.000,2006-12-01T00:00:00.000,1028 N RUSH ST,41.901488534,-87.62801242200001
1048954,LE COLONIAL,2006-03-13T00:00:00.000,2006-12-01T00:00:00.000,937 N RUSH ST,41.900248755,-87.627117758
1048950,JIMMY JOHN'S SANDWICH SHOP,2006-05-25T00:00:00.000,2006-12-01T00:00:00.000,46 E CHICAGO AVE,41.896811306,-87.62644880299999
1048948,HUGO'S FROG BAR,2006-03-10T00:00:00.000,2006-12-01T00:00:00.000,1024 N RUSH ST,41.901384635,-87.62796360600001
1048942,FLAVORS ON AVERS,2006-03-29T00:00:00.000,2006-12-01T00:00:00.000,4526 N AVERS AVE,41.96363846,-87.72438123
1048938,CHILI MAC'S 5-WAY CHILI,2006-03-22T00:00:00.000,2006-12-01T00:00:00.000,3152 N BROADWAY,41.93918785,-87.644517864
1048934,JEWEL FOOD STORE #3368,2006-04-18T00:00:00.000,2006-12-01T00:00:00.000,550 N STATE ST,41.892421366,-87.628234871
1048931,WEBER GRILL RESTAURANT,2006-03-16T00:00:00.000,2006-12-01T00:00:00.000,539 N STATE ST,41.892001133,-87.62792896200001
1048926,HACKNEY'S PRINTERS' ROW,2006-03-28T00:00:00.000,2006-12-01T00:00:00.000,731-33 S DEARBORN ST,41.872733608000004,-87.628998969
1048923,POAG MAHONE'S,2006-03-28T00:00:00.000,2006-12-01T00:00:00.000,175 W JACKSON BLVD,41.878014487,-87.63318903
1048922,175 SOPRAFFINA MARKET CAFFE LLC,2006-03-28T00:00:00.000,2006-12-01T00:00:00.000,175 W JACKSON BLVD,41.878014487,-87.63318903
1048914,Qdoba Mexican Eats #2154,2006-04-07T00:00:00.000,2006-12-01T00:00:00.000,175 W JACKSON BLVD,41.878014487,-87.63318903
1048908,BAR LOUIE,2006-04-28T00:00:00.000,2006-12-01T00:00:00.000,226 W CHICAGO AVE,41.89669751,-87.635359312
1048889,Alliance Bakery,2006-03-20T00:00:00.000,2006-12-01T00:00:00.000,1736 W DIVISION ST,41.903389919,-87.67152181600001
1048888,"EL PACIFICO,INC",2006-03-15T00:00:00.000,2006-12-01T00:00:00.000,3534 W FULLERTON AVE,41.9247283,-87.71583394700001
1048883,JOHNNY ROCKETS,2006-04-05T00:00:00.000,2006-12-01T00:00:00.000,901 N RUSH ST,41.899229600000005,-87.626718241
1048874,BRIDGEPORT COFFEE HOUSE INC,2006-03-31T00:00:00.000,2006-12-01T00:00:00.000,3101 S MORGAN ST,41.837942966,-87.65099272200001
1048872,COCO PAZZO CAFE,2006-03-15T00:00:00.000,2006-12-01T00:00:00.000,636 N ST CLAIR ST,41.893613919,-87.62287233200001
1048867,PT at The Talbott,2006-03-07T00:00:00.000,2006-12-01T00:00:00.000,20 E DELAWARE PL,41.899264471,-87.62737959799999
1048865,THE FLAT TOP GRILL,2006-04-05T00:00:00.000,2006-12-01T00:00:00.000,319 W NORTH AVE,41.911020923,-87.637486334
1048863,HUEY'S,2006-03-22T00:00:00.000,2006-12-01T00:00:00.000,1507 W BALMORAL AVE,41.979730964,-87.66859051
1048861,CAFFE DE LUCA,2006-04-28T00:00:00.000,2006-12-01T00:00:00.000,1721 N DAMEN AVE,41.912923547,-87.67737209399999
1048856,SARAH'S PASTRIES & CANDIES INC.,2006-06-13T00:00:00.000,2006-12-01T00:00:00.000,11 E OAK ST,41.900643253,-87.627754148
1048851,AUGIE'S,2006-05-30T00:00:00.000,2006-12-01T00:00:00.000,1721 W WRIGHTWOOD AVE,41.928624995,-87.67161450299999
1048850,AVENUE TAVERN,2006-05-03T00:00:00.000,2006-12-01T00:00:00.000,2914-16 N BROADWAY,41.935358122,-87.64438916700001
1048846,NEW TOKYO,2006-04-12T00:00:00.000,2006-12-01T00:00:00.000,3139 N BROADWAY,41.938783582,-87.64420916899999
1048845,"SOUTHPORT GROCERY AND CAFE, INC.",2006-03-14T00:00:00.000,2006-12-01T00:00:00.000,3552 N SOUTHPORT AVE,41.946827311999996,-87.664156005
1048844,JULIUS MEINL,2006-04-06T00:00:00.000,2006-12-01T00:00:00.000,3601 N SOUTHPORT AVE,41.947161157,-87.66387070200001
1048750,CHARLATAN,2006-04-11T00:00:00.000,2006-12-01T00:00:00.000,1329 W CHICAGO AVE,41.896069143000005,-87.660550181
1048748,VOLARE,2006-03-09T00:00:00.000,2006-12-01T00:00:00.000,201 E GRAND AVE,41.891652214000004,-87.622603814
1048746,O'BRIENS RESTAURANT & BAR,2006-04-05T00:00:00.000,2006-12-01T00:00:00.000,1528 N WELLS ST,41.910020504,-87.634821886
1048742,LAKE SIDE CAFE,2006-03-09T00:00:00.000,2006-12-01T00:00:00.000,1418 W HOWARD ST,42.019345945,-87.666866503
1048741,MONDELLI'S LOUNGE,2006-03-13T00:00:00.000,2006-12-01T00:00:00.000,7 E OAK ST,41.900638611,-87.627961454
1048733,SUSHI MURA JAPANESE RESTAURANT,2006-03-31T00:00:00.000,2006-12-01T00:00:00.000,3647 N SOUTHPORT AVE,41.948461193,-87.663904621
1048731,EL MERCADO FOOD MART,2006-03-20T00:00:00.000,2006-12-01T00:00:00.000,3767 N SOUTHPORT AVE,41.95096537,-87.663978055
1048726,TANGO SUR,2006-03-20T00:00:00.000,2006-12-01T00:00:00.000,3761-3763 N SOUTHPORT AVE,41.950622482,-87.663968655
1048724,STELLA'S DINER,2006-03-17T00:00:00.000,2006-12-01T00:00:00.000,3042 N BROADWAY,41.937665034,-87.64446752
1048723,FRUIT FACTORY INC,2006-03-23T00:00:00.000,2006-12-01T00:00:00.000,175 W JACKSON BLVD,41.878014487,-87.63318903
1048721,MC DONALD'S RESTAURANT,2006-05-17T00:00:00.000,2006-12-01T00:00:00.000,4844 N LINCOLN AVE,41.969753721,-87.68940343700001
1048720,DELEECE,2006-03-27T00:00:00.000,2006-12-01T00:00:00.000,4004 N SOUTHPORT AVE,41.954527148000004,-87.664365163
1048716,JALAPENO SABROSO,2006-04-13T00:00:00.000,2006-12-01T00:00:00.000,3900 N LINCOLN AVE,41.952343305,-87.677656766
1048714,TWIN ANCHORS,2006-03-31T00:00:00.000,2006-12-01T00:00:00.000,1655 N SEDGWICK ST,41.912687205,-87.638490569
1048708,Chicago's Pizza,2006-04-12T00:00:00.000,2006-12-01T00:00:00.000,3114 N LINCOLN AVE,41.93819157,-87.666811565
1048707,AU BON PAIN,2006-03-31T00:00:00.000,2006-12-01T00:00:00.000,161 N CLARK ST,41.884779705,-87.630800667
1048698,SOUTHWATER KITCHEN,2006-05-01T00:00:00.000,2006-12-01T00:00:00.000,225 N WABASH AVE,41.886424333,-87.62616828200001
1048697,AU BON PAIN,2006-03-31T00:00:00.000,2006-12-01T00:00:00.000,122 S MICHIGAN AVE,41.880263371999995,-87.62450498
1048676,ROSEBUD-RUSH,2006-03-20T00:00:00.000,2006-12-01T00:00:00.000,55 E SUPERIOR ST,41.89560412,-87.62597725299999
1048674,REDFLAME PIZZERIA,2006-03-23T00:00:00.000,2006-12-01T00:00:00.000,2417 N CLYBOURN AVE,41.925671304,-87.669841569
1048658,JIMBO'S,2006-03-22T00:00:00.000,2006-12-01T00:00:00.000,3258 S PRINCETON AVE,41.834650227,-87.634161817
1048654,TWISTED LIZARD,2006-03-14T00:00:00.000,2006-12-01T00:00:00.000,1964 N SHEFFIELD AVE,41.917838355,-87.653505403
1048589,TRADER TODD'S RESTAURANT & BAR,2006-03-31T00:00:00.000,2006-12-01T00:00:00.000,3216 N SHEFFIELD AVE,41.940455448,-87.65427085299999
1048587,O'DONOVAN'S,2006-03-07T00:00:00.000,2006-12-01T00:00:00.000,2100 W IRVING PARK RD,41.954229641,-87.681246806
1048585,BARN AND COMPANY,2006-06-22T00:00:00.000,2006-12-01T00:00:00.000,950 W WRIGHTWOOD AVE,41.929124236,-87.653337917
1048582,SOPO,2006-03-07T00:00:00.000,2006-12-01T00:00:00.000,3418 N SOUTHPORT AVE,41.943990251,-87.664079997
1048579,EINSTEIN BROS. BAGELS # 1200,2006-03-22T00:00:00.000,2006-12-01T00:00:00.000,1549 N WELLS ST,41.910572111,-87.634545392
1048530,CAFE MEDITERRA,2006-02-16T00:00:00.000,2006-12-01T00:00:00.000,728 S DEARBORN ST,41.872766999999996,-87.629294015
1048528,The Rail Bar & Grill,2006-03-01T00:00:00.000,2006-12-01T00:00:00.000,4709 N DAMEN AVE,41.967202638,-87.678994885
1048524,CHICAGO'S PIZZA,2006-03-29T00:00:00.000,2006-12-01T00:00:00.000,1919-21 W MONTROSE AVE,41.961372933,-87.67682523299999
1048518,THE NORTHMAN,2006-03-14T00:00:00.000,2006-12-01T00:00:00.000,4337 N LINCOLN AVE,41.960573237,-87.683096373
1048516,THE RAMBLER KITCHEN + TAP,2006-07-18T00:00:00.000,2006-12-01T00:00:00.000,4128 N LINCOLN AVE,41.956771632,-87.680757337
1048512,CLARKE'S ON BELMONT,2006-02-14T00:00:00.000,2006-12-01T00:00:00.000,930 W BELMONT AVE,41.940039897,-87.652755879
1048511,"BERNIE'S, INC.",2006-02-24T00:00:00.000,2006-12-01T00:00:00.000,3664 N CLARK ST,41.948843781,-87.65800926200001
1048492,THE DARK HORSE TAP AND GRILL,2006-03-01T00:00:00.000,2006-12-01T00:00:00.000,3443 N SHEFFIELD AVE,41.944837085,-87.654109747
1048487,METROPOLIS COFFEE COMPANY,2006-02-24T00:00:00.000,2006-12-01T00:00:00.000,1039-41 W GRANVILLE AVE,41.994481857,-87.65710042
1048483,VIA VENETO,2006-02-21T00:00:00.000,2006-12-01T00:00:00.000,6340 N LINCOLN AVE,41.996470123,-87.717503813
1048482,MR J'S RESTAURANT,2006-03-21T00:00:00.000,2006-12-01T00:00:00.000,822 N STATE ST,41.897475684,-87.628368094
1048478,UNDERGROUND WONDER BAR,2006-03-13T00:00:00.000,2006-12-01T00:00:00.000,10 E WALTON ST,41.900053424,-87.62786081899999
1048476,XANDO COFFEE & BAR / COSI SANDWICH BAR,2006-04-20T00:00:00.000,2006-12-01T00:00:00.000,55 E GRAND AVE,41.891590741,-87.62586713700001
1048471,JOHNNY'S STATE ST. GRILL,2006-03-01T00:00:00.000,2006-12-01T00:00:00.000,838 N STATE ST,41.897908728000004,-87.628380134
1048470,BREHON PUB,2006-03-07T00:00:00.000,2006-12-01T00:00:00.000,731 N WELLS ST,41.895647491999995,-87.634029865
1048468,HUNT CLUB,2006-02-24T00:00:00.000,2006-12-01T00:00:00.000,1100 N STATE ST,41.901905554,-87.628493076
1048465,SUBWAY SANDWICHES,2006-04-07T00:00:00.000,2006-12-01T00:00:00.000,304 W HUBBARD ST,41.890070848,-87.635755245
1048463,LAVAZZA,2006-03-13T00:00:00.000,2006-12-01T00:00:00.000,27 W WASHINGTON ST,41.883107941,-87.628911765
1048462,LAVAZZA,2006-02-24T00:00:00.000,2006-12-01T00:00:00.000,134 N LA SALLE ST,41.884111267,-87.632576385
1048460,PAPA MILANO'S,2006-02-14T00:00:00.000,2006-12-01T00:00:00.000,1 E OAK ST,41.900631647,-87.628272414
1048459,BENNIGAN'S #1426,2006-03-09T00:00:00.000,2006-12-01T00:00:00.000,150 S MICHIGAN AVE,41.879616960999996,-87.62449995700001
1048458,BELLWETHER MEETING HOUSE & EATERY,2006-03-17T00:00:00.000,2006-12-01T00:00:00.000,302 E ILLINOIS ST,41.89111636,-87.62006595700001
1048456,HARRY CARAY'S RESTAURANT,2006-03-13T00:00:00.000,2006-12-01T00:00:00.000,33 W KINZIE ST,41.889125488000005,-87.62942248899999
1048453,BASKIN ROBBINS,2006-05-01T00:00:00.000,2006-12-01T00:00:00.000,1231 S WABASH AVE,41.866572099,-87.625664337
1048451,LIZZIE MC NEILLS,2006-06-22T00:00:00.000,2006-12-01T00:00:00.000,400 N MCCLURG CT,41.889118473,-87.61775487700001
1048449,EINSTEIN BROS. BAGELS  # 2578,2006-03-22T00:00:00.000,2006-12-01T00:00:00.000,3420 N SOUTHPORT AVE,41.944048995,-87.66408160200001
1048446,Murphy's Bleachers,2006-02-24T00:00:00.000,2006-12-01T00:00:00.000,3655 N SHEFFIELD AVE,41.948844297,-87.654230793
1048445,ANN SATHER'S CAFE ON SOUTHPORT,2006-02-24T00:00:00.000,2006-12-01T00:00:00.000,3416 N SOUTHPORT AVE,41.943931506999995,-87.66407839200001
1048443,DOS GRINGOS CHICAGO,2006-02-14T00:00:00.000,2006-12-01T00:00:00.000,3438 N CLARK ST,41.94437298,-87.65434805299999
1048442,NEYBOUR'S TAVERN & GRILLE,2006-07-12T00:00:00.000,2006-12-01T00:00:00.000,3651 N SOUTHPORT AVE,41.948574947,-87.66390870000001
1048397,Jerry's Sandwiches,2006-03-23T00:00:00.000,2006-12-01T00:00:00.000,1045 W MADISON ST,41.881571263000005,-87.653807898
1048395,EL CID TACOS #2,2006-02-16T00:00:00.000,2006-12-01T00:00:00.000,2645 N KEDZIE AVE,41.929762865,-87.707223234
1048392,SULTAN 'S  MARKET,2006-02-24T00:00:00.000,2006-12-01T00:00:00.000,2057 W NORTH AVE,41.91033293,-87.679715855
1048387,HELLO TACOS! DE CERO,2006-02-24T00:00:00.000,2006-12-01T00:00:00.000,812-816 W RANDOLPH ST,41.884507581,-87.648023206
1048383,LETIZA'S NATURAL BAKERY / ENOTECA ROMA,2006-03-23T00:00:00.000,2006-12-01T00:00:00.000,2144-2146 W DIVISION ST,41.903226756,-87.681491222
1048380,PLUSH-CHICAGO,2006-03-17T00:00:00.000,2006-12-01T00:00:00.000,1104 W MADISON ST,41.881773225,-87.654689084
1048255,THE MATCHBOX,2006-02-16T00:00:00.000,2006-12-01T00:00:00.000,770 N MILWAUKEE AVE,41.895796244,-87.654953596
1048254,LAVAZZA,2006-02-24T00:00:00.000,2006-12-01T00:00:00.000,111 W JACKSON BLVD,41.878034428,-87.63117140700001
1048246,THE FIFTY / 50,2006-06-06T00:00:00.000,2006-12-01T00:00:00.000,2047 W DIVISION ST,41.903046998,-87.67911932700001
1048243,TERRAGUSTO,2006-08-04T00:00:00.000,2006-12-01T00:00:00.000,1851 W ADDISON ST,41.946788878,-87.675947031
1048220,MADAME TARTINE,2006-07-06T00:00:00.000,2006-12-01T00:00:00.000,22 E HUBBARD ST,41.890190577,-87.627080355
1048217,CHICAGO'S ORIGINAL MAXWELL ST,2006-03-07T00:00:00.000,2006-12-01T00:00:00.000,5304 S WESTERN AVE,41.79728429,-87.684270306
1048111,IL VICINATO INC,2006-02-25T00:00:00.000,2006-12-01T00:00:00.000,2435 S WESTERN AVE,41.847385063000004,-87.685363435
1048067,HAMBURGER MARY'S CHICAGO,2006-06-30T00:00:00.000,2006-12-01T00:00:00.000,5400 N CLARK ST,41.979884283000004,-87.668429485
1047840,PAPANICHOLAS CAFE,2006-04-28T00:00:00.000,2006-12-01T00:00:00.000,4431 N MILWAUKEE AVE,41.961553844,-87.755099396
1047524,CORNER BAKERY CAFE,2006-04-18T00:00:00.000,2006-12-01T00:00:00.000,56 W RANDOLPH ST,41.884590839,-87.62999748600001
1047522,CORNER BAKERY CAFE,2006-04-13T00:00:00.000,2006-12-01T00:00:00.000,188 W WASHINGTON ST,41.88331838,-87.6335146
1047516,CORNER BAKERY CAFE,2006-04-18T00:00:00.000,2006-12-01T00:00:00.000,120 S LA SALLE ST,41.880075102,-87.632457875
1047515,CORNER BAKERY CAFE,2006-04-18T00:00:00.000,2006-12-01T00:00:00.000,224 S MICHIGAN AVE,41.878937382,-87.624483273
1047509,CORNER BAKERY CAFE,2006-05-10T00:00:00.000,2006-12-01T00:00:00.000,1121 N STATE ST,41.902442287,-87.628194165
1047506,CORNER BAKERY CAFE,2006-04-06T00:00:00.000,2006-12-01T00:00:00.000,676 N ST CLAIR ST,41.894852961,-87.6229018
1046748,CLEVER RABBIT,2005-11-15T00:00:00.000,2005-12-01T00:00:00.000,2015 W DIVISION ST,41.903069678,-87.677906757
1046590,HASHBROWNS,2007-06-06T00:00:00.000,2007-12-01T00:00:00.000,731 W MAXWELL ST,41.864682060999996,-87.64628815100001
1046325,DRAGONFLY MANDARIN,2005-11-30T00:00:00.000,2005-12-01T00:00:00.000,832 W RANDOLPH ST,41.884496686,-87.648665508
1046199,Copper Blue,2007-05-02T00:00:00.000,2007-12-01T00:00:00.000,505 N LAKE SHORE DR,41.891279293000004,-87.614107533
1046159,MABLE'S TABLE,2006-06-20T00:00:00.000,2006-12-01T00:00:00.000,1653-1655 W CORTLAND ST,41.915969409,-87.66995938
1045904,SARAH'S PASTRIES & CANDIES INC.,2005-09-15T00:00:00.000,2005-12-01T00:00:00.000,11 E OAK ST,41.900643253,-87.627754148
1045887,PLAYERS BAR AND GRILL,2005-09-21T00:00:00.000,2005-12-01T00:00:00.000,543-51 N OGDEN AVE,41.892146824,-87.65793602
1045198,THE BLACK DUCK,2005-08-03T00:00:00.000,2005-12-01T00:00:00.000,1800 N HALSTED ST,41.913934603,-87.64851072200001
1045152,GEORGE'S HOT DOGS,2005-07-29T00:00:00.000,2005-12-01T00:00:00.000,1876 N DAMEN AVE,41.91595533,-87.677727797
1045144,STARBUCKS COFFEE #8972,2005-08-04T00:00:00.000,2005-12-01T00:00:00.000,42 E CHICAGO AVE,41.896808635999996,-87.62661991
1045106,EL GRAN BURRITO,2005-07-29T00:00:00.000,2005-12-01T00:00:00.000,5632 W NORTH AVE,41.9094746,-87.766761922
1045103,CHARLIE'S ON LEAVITT,2005-07-29T00:00:00.000,2005-12-01T00:00:00.000,4352 N LEAVITT ST,41.96112142,-87.683968625
1045100,VALENTINO CLUB CAFE,2005-08-05T00:00:00.000,2005-12-01T00:00:00.000,7150 W GRAND AVE,41.923853045,-87.804534636
1045063,Ciao! Cafe,2006-04-26T00:00:00.000,2006-12-01T00:00:00.000,939 W MADISON ST,41.881605188,-87.651185341
1045058,LAVAZZA,2005-08-03T00:00:00.000,2005-12-01T00:00:00.000,134 N LA SALLE ST,41.884111267,-87.632576385
1044785,TEDINO'S,2006-07-11T00:00:00.000,2006-12-01T00:00:00.000,5335 N SHERIDAN RD,41.979185399,-87.654911628
1044770,STARBUCKS COFFEE #2514,2005-07-06T00:00:00.000,2005-12-01T00:00:00.000,3045 N GREENVIEW AVE,41.937513752,-87.666019096
1044769,STARBUCKS COFFEE #2494,2005-07-06T00:00:00.000,2005-12-01T00:00:00.000,1157 W WRIGHTWOOD AVE,41.928816916,-87.658378837
1044738,THE BEER BISTRO,2005-07-14T00:00:00.000,2005-12-01T00:00:00.000,1061 W MADISON ST,41.881559957,-87.65437239799999
1044736,VILLAGE CAFE,2005-11-01T00:00:00.000,2005-12-01T00:00:00.000,2304 W CHICAGO AVE,41.895890243000004,-87.68467413299999
1044733,AMBROSIA CAFE,2005-07-05T00:00:00.000,2005-12-01T00:00:00.000,1963 N SHEFFIELD AVE,41.917732851,-87.653208325
1044731,BAR THIRTEEN,2005-06-30T00:00:00.000,2005-12-01T00:00:00.000,1944 W DIVISION ST,41.903310755,-87.67665169700001
1044730,LUCILLE'S,2005-07-08T00:00:00.000,2005-12-01T00:00:00.000,2470 N LINCOLN AVE,41.926872319,-87.650968355
1044651,JIMMY JOHN'S SANDWICH SHOP,2005-07-29T00:00:00.000,2005-12-01T00:00:00.000,339 E GRAND AVE,41.891721436,-87.61861503700001
1044650,KAN ZAMAN RESTAURANT,2005-07-05T00:00:00.000,2005-12-01T00:00:00.000,617 N WELLS ST,41.893006773,-87.63395925200001
1044645,CHILPANCINGO,2005-06-29T00:00:00.000,2005-12-01T00:00:00.000,358 W ONTARIO ST,41.893246476,-87.6378703
1044643,BEAT KITCHEN,2005-07-28T00:00:00.000,2005-12-01T00:00:00.000,2100 W BELMONT AVE,41.939651932,-87.680903205
1044637,MAMA'S BOY,2005-06-29T00:00:00.000,2005-12-01T00:00:00.000,445 N DEARBORN ST,41.890581106,-87.62947502899999
1044628,LAO SZE CHUAN UPTOWN,2007-05-25T00:00:00.000,2007-12-01T00:00:00.000,4832 N BROADWAY,41.969958863,-87.65984317799999
1044556,SUBWAY #7706,2005-07-11T00:00:00.000,2005-12-01T00:00:00.000,335 S FRANKLIN ST,41.877259192,-87.63504134200001
1044455,POMP & CIRCUMSTANCE,2005-07-08T00:00:00.000,2005-12-01T00:00:00.000,1400 N WELLS ST,41.907738476999995,-87.63475461799999
1044449,LA MORA,2005-07-15T00:00:00.000,2005-12-01T00:00:00.000,2132 W ROSCOE ST,41.943280795,-87.682152982
1044390,"NEVERIA AUROS, INC.",2005-06-30T00:00:00.000,2005-12-01T00:00:00.000,3633 W 26TH ST,41.844258654,-87.715945845
1044333,STOMPING GROUNDS CAFE,2005-07-22T00:00:00.000,2005-12-01T00:00:00.000,4839 W IRVING PARK RD,41.953290589,-87.748796506
1044332,JAMBA JUICE  #343,2005-07-20T00:00:00.000,2005-12-01T00:00:00.000,166 N STATE ST,41.885027003000005,-87.628070206
1044331,MAMACITA'S RESTAURANT,2005-07-01T00:00:00.000,2005-12-01T00:00:00.000,2439 N CLARK ST,41.926688121,-87.64098658
1044328,JAMBA JUICE #630,2005-07-20T00:00:00.000,2005-12-01T00:00:00.000,20 N MICHIGAN AVE,41.882540202,-87.624530945
1044327,WOODHAVEN BAR & KITCHEN,2005-06-16T00:00:00.000,2005-12-01T00:00:00.000,712 N CLARK ST,41.895303937,-87.631360705
1044326,MAMACITA'S RESTAURANT,2005-06-16T00:00:00.000,2005-12-01T00:00:00.000,3324 N BROADWAY,41.942685163,-87.64462933899999
1044325,Hannahs Bretzel 180 W. Washington LLC,2005-07-08T00:00:00.000,2005-12-01T00:00:00.000,180 W WASHINGTON ST,41.883317894,-87.633296691
1044324,LAUGHING BIRD,2005-06-13T00:00:00.000,2005-12-01T00:00:00.000,4514 N LINCOLN AVE,41.963566361,-87.685411019
1044322,PALAGGI'S,2005-07-15T00:00:00.000,2005-12-01T00:00:00.000,1924 S STATE ST,41.855829931,-87.62730337100001
1044321,PORTER'S STEAKHOUSE,2005-06-13T00:00:00.000,2005-12-01T00:00:00.000,71 E WACKER DR,41.887756523,-87.625518192
1044320,CELTIC CROWN,2005-07-20T00:00:00.000,2005-12-01T00:00:00.000,4301 N WESTERN AVE,41.959539276,-87.688483804
1044319,CAFE EL TAPATIO,2005-07-15T00:00:00.000,2005-12-01T00:00:00.000,3400 N ASHLAND AVE,41.943432313,-87.668912756
1044317,QUIZNOS SUBS,2005-06-20T00:00:00.000,2005-12-01T00:00:00.000,2735 N MILWAUKEE AVE,41.930969088000005,-87.710286322
1044314,CAFE SUSHI-WELLS,2005-06-09T00:00:00.000,2005-12-01T00:00:00.000,1342 N WELLS ST,41.906926209,-87.63472978200001
1044313,HERSHEYS CHICAGO STORE,2005-06-09T00:00:00.000,2005-12-01T00:00:00.000,822 N MICHIGAN AVE,41.897546725,-87.62428018700001
1044310,O'NEIL'S BAR & GRILL,2005-06-09T00:00:00.000,2005-12-01T00:00:00.000,152 E ONTARIO ST,41.893459589,-87.62337424
1044289,STARBUCKS #272,2005-08-04T00:00:00.000,2005-12-01T00:00:00.000,2529 N CLARK ST,41.928651735,-87.642141871
1044285,SUBWAY SANDWICHES,2005-06-09T00:00:00.000,2005-12-01T00:00:00.000,226 E ONTARIO ST,41.893482260999996,-87.621978414
1044282,JAMBA JUICE #511,2005-07-14T00:00:00.000,2005-12-01T00:00:00.000,1322 S HALSTED ST,41.864810816,-87.646994859
1044275,JAMBA JUICE COMPANY,2005-07-14T00:00:00.000,2005-12-01T00:00:00.000,1571 N SHEFFIELD AVE,41.910545763,-87.652950855
1044273,RUSHMORE,2005-06-13T00:00:00.000,2005-12-01T00:00:00.000,1023 W LAKE ST,41.88545575,-87.653156306
1044272,WRIGLEYVILLE DAIRY QUEEN,2005-06-20T00:00:00.000,2005-12-01T00:00:00.000,3811 N SOUTHPORT AVE,41.951112529,-87.663982089
1044271,LONGMAN & EAGLE,2005-06-10T00:00:00.000,2005-12-01T00:00:00.000,2657 N KEDZIE AVE,41.930126115,-87.707230807
1044270,SAVOY BAR & GRILL,2005-06-09T00:00:00.000,2005-12-01T00:00:00.000,800 S MICHIGAN AVE,41.871811814000004,-87.62431549899999
1044268,LATIN AMERICAN REST & LOUNGE,2005-06-10T00:00:00.000,2005-12-01T00:00:00.000,2743 W DIVISION ST,41.90282133,-87.696143299
1044266,Soupbox,2005-06-30T00:00:00.000,2005-12-01T00:00:00.000,2943 N BROADWAY,41.936191259,-87.644119265
1044216,EFFE CAFE,2005-06-10T00:00:00.000,2005-12-01T00:00:00.000,2030 W MONTROSE AVE,41.961550247,-87.680270826
1044214,ANDYS 11 EAST LOUNGE,2005-07-08T00:00:00.000,2005-12-01T00:00:00.000,11 E HUBBARD ST,41.889963868,-87.62750692200001
1044207,PANERA BREAD #933,2005-07-22T00:00:00.000,2005-12-01T00:00:00.000,2314 W 95TH ST,41.721075148000004,-87.680324069
1044200,CAFE BORDEAUX INC,2005-06-22T00:00:00.000,2005-12-01T00:00:00.000,2932 N BROADWAY,41.935870129,-87.64440559799999
1044197,NABOS,2005-06-09T00:00:00.000,2005-12-01T00:00:00.000,3351 N BROADWAY,41.943340055,-87.64466387
1044191,FANTASTIC FLAVORS,2005-07-18T00:00:00.000,2005-12-01T00:00:00.000,3510 W 63RD ST,41.778955959,-87.710901065
1044182,PAULINE'S RESTAURANT,2005-07-05T00:00:00.000,2005-12-01T00:00:00.000,1754 W BALMORAL AVE,41.979859695,-87.67427781299999
1044179,CREPE CLICHE INC.,2005-06-09T00:00:00.000,2005-12-01T00:00:00.000,300 S WACKER DR,41.878010924,-87.637058522
1044170,CONTE DI SAVOIA INC,2005-06-17T00:00:00.000,2005-12-01T00:00:00.000,1438 W TAYLOR ST,41.86942476,-87.663188797
1044161,TANGO SUR,2005-07-20T00:00:00.000,2005-12-01T00:00:00.000,3761-3763 N SOUTHPORT AVE,41.950622482,-87.663968655
1044160,MERLE'S COFFEE SHOPPE,2005-08-01T00:00:00.000,2005-12-01T00:00:00.000,4642 N FRANCISCO AVE,41.965968696,-87.70120491600001
